plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,BCA,BMG,BK,BNA,BH,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn,logP,logCA,logMG,logK,logNA,logB,logFE,logMN,logCU,logZN,logAL,eastness,northness
401,401.1999,1999,0,1,6/8/1999,159,733000,4078000,NA,0.5,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,10,2,215,17.54,6,4.49,35,65.91,9.55,3.11,1.02,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.21369863,0,NA,NA,1.113943352,3.36398783,2.303196057,2.629409599,1.612783857,0.206825876,1.939519253,2.250420002,0.380211242,0.859138297,2.836324116,0.980245622,0.197784025
402,402.1999,1999,0,1,6/8/1999,159,734000,4078000,NA,0.7,0.9,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,15,1,135,25.83,6,7.16,32,66.8,10,2.29,0.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.189041096,0,NA,NA,1.204119983,3.537944959,2.491361694,2.664641976,1.477121255,0.250420002,2.139879086,1.763427994,0.322219295,0.851869601,2.800029359,0.088368686,-0.996087835
403,403.1999,1999,0,1,6/8/1999,159,733000,4077000,NA,0.7,0.6,0.1,0.5,0,0,NA,NA,NA,NA,0,0,0,0,5,1,230,20.36,6,4.91,31,62.43,14.12,2.34,0.73,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.21369863,0,NA,NA,1.041392685,3.405175546,2.537819095,2.57054294,1.531478917,0.250420002,2.181843588,1.72427587,0.243038049,0.668385917,2.851258349,-0.616064204,-0.787695942
404,404.1999,1999,0,1,6/9/1999,160,734000,4075000,NA,0.4,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,20,10,5,230,24.04,6.8,4.82,27,82.78,6.17,3.01,0.43,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.175342466,1,NA,NA,1.113943352,3.599883072,2.250420002,2.751279104,1.380211242,0.271841607,1.792391689,2.269512944,0.350248018,0.891537458,2.834420704,-0.616064204,-0.787695942
405,405.1999,1999,0,1,6/9/1999,160,736000,4074000,NA,0.5,0.6,0.8,1,4194,22,NA,NA,NA,NA,0,0,0,2,10,4,135,10.97,5.8,2.76,22,57.2,11.85,1.94,2.18,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.175342466,1,NA,NA,1.079181246,3.098643726,2.193124598,2.220108088,1.740362689,0.149219113,2.269512944,1.740362689,0.06069784,0.534026106,2.748188027,0.088368686,-0.996087835
406,406.1999,1999,0,1,6/9/1999,160,735000,4074000,NA,0.6,0.5,0.3,2,0,0,NA,NA,NA,NA,0,0,0,0,25,2,180,19.37,6.2,5.27,27,66.88,10.54,4.73,0.67,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.175342466,1,NA,NA,1.113943352,3.413467413,2.389166084,2.853698212,1.477121255,0.225309282,1.924279286,2.133538908,0.488550717,1.270911639,2.851258349,-0.801152636,-0.598460069
407,407.1999,1999,0,1,6/10/1999,161,733000,4076000,NA,0.9,0.8,0.6,1,0,0,NA,NA,NA,NA,0,0,0,0,10,2,153,31.96,7.7,5.51,38,87.64,6.81,1.4,0.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.219178082,0,NA,NA,1,3.748343104,2.416640507,2.541579244,1.51851394,0.387389826,2.220108088,1.892094603,0.571708832,0.688419822,2.303196057,0.806400581,-0.591369684
408,408.1999,1999,0,1,6/9/1999,160,735000,4075000,NA,0.6,0.5,0.3,4,0,0,NA,NA,NA,NA,0,0,0,15,5,7,230,22.85,6.7,4.76,27,80.5,7.26,2.63,0.42,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.175342466,1,NA,NA,1,3.565729788,2.298853076,2.670245853,1.342422681,0.257678575,1.908485019,1.963787827,0.290034611,0.547774705,2.736396502,-0.616064204,-0.787695942
409,409.1999,1999,0,1,6/10/1999,161,734000,4077000,NA,0.6,0.8,0.2,0.5,0,0,NA,NA,NA,NA,0,0,0,20,5,18,200,39.44,7.6,9.6,39,89.72,4.18,1.98,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.194520548,0,NA,NA,1.113943352,3.849849196,2.29666519,2.785329835,1.447158031,0.409933123,2.103803721,2.227886705,0.689308859,1.199480915,2.558708571,-0.873297297,0.487187675
410,410.1999,1999,0,1,6/10/1999,161,732000,4081000,NA,0.6,0.7,0.5,1,0,0,NA,NA,NA,NA,0,0,2,0,5,1,240,19.12,6,4.94,30,60.02,16.26,2.49,0.84,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1.219178082,0,NA,NA,1,3.36078269,2.571708832,2.57054294,1.568201724,0.267171728,2.285557309,1.556302501,0.309630167,0.604226053,2.779596491,0.945445155,0.325781306
411,411.1999,1999,0,1,6/10/1999,161,734000,4076000,NA,0.9,1,4.5,10,2827,60,49,0,76,0,31.3,37.7,0,10,5,45,46,29.14,7,7.54,33,82.4,9.52,3.24,0.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3.194520548,0,NA,NA,1.176091259,3.681422156,2.522444234,2.866877814,1.477121255,0.338456494,2.146128036,2.322219295,0.546542663,0.916453949,2.726727209,0.901788348,-0.432177945
412,412.1999,1999,0,1,6/15/1999,166,736000,4081000,NA,0.5,0.7,0.1,0.5,0,0,NA,NA,NA,NA,0,0,0,0,15,4,100,19.6,6,4.99,27,60.15,16.16,2.66,0.62,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.221917808,1,NA,NA,1,3.372543801,2.579783597,2.608526034,1.447158031,0.209515015,2.045322979,1.716003344,0.217483944,0.547774705,2.823474229,-0.506365641,0.862318872
413,413.1999,1999,0,1,6/15/1999,166,736000,4080000,NA,0.4,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,15,3,270,8.14,6.5,3.43,23,61.98,20.48,3.72,1.44,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.210958904,1,NA,NA,0.954242509,3.003891166,2.301029996,2.372912003,1.431363764,0.158362492,2.217483944,1.146128036,-0.060480747,0.564666064,2.741939078,-0.176045946,0.984381951
414,414.1999,1999,0,1,6/15/1999,166,735000,4079000,NA,0.5,0.7,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,10,2,60,56.5,7.7,7.58,49,89.56,5.5,0.84,0.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.219178082,1,NA,NA,1.079181246,4.005180513,2.571708832,2.565847819,1.72427587,0.436162647,2.164352856,1.72427587,0.515873844,0.541579244,1.819543936,-0.304810621,-0.95241298
415,415.1999,1999,0,1,6/15/1999,166,735000,4078000,NA,0.7,0.5,0,0,0,0,NA,NA,NA,NA,0,0,0,30,10,3,125,27.47,7.1,5.22,29,87.31,5.37,2.7,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3.208219178,0,NA,NA,1.041392685,3.680969718,2.247973266,2.761927838,1.322219295,0.28780173,1.77815125,2.354108439,0.354108439,0.565847819,2.694605199,-0.616040459,0.787714512
501,501.2,2000,0,1,6/9/2000,161,738000,4077000,NA,0.8,0.5,0.6,2,0,0,NA,NA,NA,NA,0,0,0,1,15,1,220,24.65,6.1,6.25,21,67.85,11.9,3.12,0.44,16.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.2,1,NA,NA,1.113943352,3.524396122,2.546542663,2.477121255,1.397940009,0.264817823,2.079181246,1.568201724,0.257678575,0.6599162,2.802089258,0.088398712,0.996085171
502,502.2,2000,0,1,6/9/2000,161,737000,4077000,NA,0.8,1.3,0.8,5,0,0,NA,NA,NA,NA,0,0,0,20,10,20,340,26.87,6.1,7.48,23,85.73,9.12,3.14,0.32,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.2,1,NA,NA,1.204119983,3.663418212,2.46834733,2.517195898,1.301029996,0.281033367,2.008600172,1.897627091,0.442479769,0.725911632,2.840733235,0.65031074,0.75966831
503,503.2,2000,0,1,6/9/2000,161,736000,4077000,NA,0.6,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,0,15,1,230,23.64,6,6.4,22,77.94,11,3.59,0.37,7.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.2,1,NA,NA,1.146128036,3.566437492,2.494154594,2.519827994,1.301029996,0.243038049,2.089905111,1.792391689,0.5289167,1.230193379,2.892094603,-0.616064204,-0.787695942
504,504.2,2000,0,1,6/9/2000,161,737000,4078000,NA,0.7,0.9,0,0,0,0,NA,NA,NA,NA,0,0,0,2,20,2,8,27.24,6.3,6.22,22,83.15,7.37,2.98,0.35,6.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.2,1,NA,NA,1.176091259,3.656098202,2.382017043,2.501059262,1.342422681,0.260071388,1.977723605,2.08278537,0.477121255,0.707570176,2.867467488,0.989358247,-0.145500034
505,505.2,2000,0,1,6/10/2000,162,737000,4079000,NA,0.8,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,15,40,2,210,26.17,6.7,5.64,23,89.15,6.72,3.76,0.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1.2,0,NA,NA,1.146128036,3.668944734,2.324282455,2.584331224,1.342422681,0.298853076,1.880813592,2.356025857,0.445604203,0.648360011,2.874481818,0.467718518,-0.883877473
506,506.2,2000,0,1,6/10/2000,162,736000,4079000,NA,0.9,0.8,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,5,6,295,41.66,7.5,7.77,28,93.55,4.22,1.97,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1.2,0,NA,NA,1.113943352,3.89181612,2.324282455,2.505149978,1.380211242,0.482873584,1.799340549,2,0.574031268,0.796574333,2.423245874,-0.304781911,0.952422168
507,507.2,2000,0,1,6/15/2000,167,735000,4077000,NA,0.7,0.6,0.5,1,0,0,NA,NA,NA,NA,0,0,0,4,15,3,140,16.99,6.1,5.07,19,83.73,13.39,2.19,0.72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.224657534,1,NA,NA,1.113943352,3.454082271,2.436162647,2.161368002,1.447158031,0.240549248,2.264817823,1.880813592,0.416640507,0.598790507,2.752048448,0.980239659,-0.197813574
508,508.2,2000,0,1,6/15/2000,167,735000,4076000,NA,0.8,1,0.6,10,12591,4,2,2,55,1,15,26.7,0,0.5,40,8,265,17.82,6.9,2.88,18,89.25,8,2.16,0.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.208219178,1,NA,NA,1,3.502563669,2.23299611,2.176091259,1.380211242,0.222716471,2.096910013,2.120573931,0.401400541,0.324282455,2.705863712,0.89401017,0.448046667
509,509.2,2000,0,1,6/15/2000,167,738000,4081000,NA,1.1,1,1.6,30,37,3,NA,NA,NA,NA,0,0,0,0,2,3,310,32.55,6.9,6.38,24,88.56,8.55,2.57,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.224657534,0,NA,NA,1.146128036,3.760799312,2.523746467,2.5132176,1.397940009,0.411619706,1.982271233,2.123851641,0.511883361,0.748188027,2.712649702,0.850887689,-0.525347639
510,510.2,2000,0,1,6/23/2000,175,737000,4082000,NA,0.7,0.7,0,0,540,3,NA,NA,NA,NA,0,0,0,5,15,6,143,45.7,7.8,7.56,33,93.7,4.19,1.77,0.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.246575342,0,NA,NA,1.041392685,3.932676659,2.361727836,2.499687083,1.556302501,0.521138084,2.012837225,1.785329835,0.598790507,0.484299839,2.471291711,-0.998345361,0.057502525
511,511.2,2000,0,1,6/23/2000,175,737000,4083000,NA,0.9,1,6,35,7115,53,NA,65,12,NA,38.5,37.5,0,25,15,30,340,13.72,6.2,4.96,19,87.03,9.84,2.37,0.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.246575342,0,NA,NA,1.301029996,3.378034322,2.209515015,2.103803721,1.380211242,0.222716471,2.127104798,1.908485019,0.206825876,1.006037955,2.752048448,0.65031074,0.75966831
512,512.2,2000,0,1,6/23/2000,175,736000,4083000,NA,0.7,0.5,0,0,0,0,NA,NA,NA,NA,0,0,0,2,10,3,340,21.07,6.1,6.44,24,76.67,10.48,3.91,0.97,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.246575342,0,NA,NA,1.113943352,3.509336958,2.423245874,2.506505032,1.672097858,0.255272505,1.954242509,2.103803721,0.44870632,0.841984805,2.916453949,0.65031074,0.75966831
513,513.2,2000,0,1,6/25/2000,177,735000,4073000,NA,0.8,0.8,0.2,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,5,2,50,26.59,6.3,6.85,24,78.41,16.7,2.28,0.87,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.235616438,1,NA,NA,1.113943352,3.620136055,2.726727209,2.372912003,1.72427587,0.298853076,2.178976947,1.531478917,0.442479769,0.56937391,2.809559715,-0.262374854,0.964966028
514,514.2,2000,0,1,6/25/2000,177,736000,4073000,NA,1,0.7,0,0,0,0,NA,NA,NA,NA,0,0,0,0,5,2,225,24.44,6.1,6.58,23,79.19,11.56,1.8,0.57,6.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.235616438,1,NA,NA,1,3.587823171,2.530199698,2.235528447,1.505149978,0.298853076,2.45484486,1.681241237,0.57054294,0.810904281,2.805500858,-0.930094878,0.367319368
515,515.2,2000,0,1,6/25/2000,177,737000,4074000,NA,0.6,0.5,8,75,64720,299,69,76,45,75,66.3,14.5,0,15,5,18,155,10.89,5.1,3.04,18,30.21,7.19,1.51,0.92,60.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.221917808,0,NA,NA,1.113943352,2.818225894,1.973127854,1.806179974,1.361727836,0.222716471,2.534026106,1.113943352,0.021189299,0.670245853,2.88422877,-0.873311983,-0.48716135
516,516.2,2000,0,1,6/30/2000,182,737000,4080000,NA,0.8,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,15,8,80,35.5,7.3,6.17,30,87.93,9.67,1.73,0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1.254794521,0,NA,NA,1,3.795393335,2.614897216,2.378397901,1.748188027,0.392696953,2.198657087,1.886490725,0.555094449,0.408239965,2.574031268,-0.993888654,-0.110387244
517,517.2,2000,0,1,6/30/2000,182,738000,4080000,NA,0.5,0.4,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,5,3,0,31.95,6.4,7.27,24,83.52,9.13,1.72,0.39,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.254794521,0,NA,NA,1.079181246,3.727297203,2.544068044,2.330413773,1.462397998,0.31386722,2.113943352,1.770852012,0.45484486,0.536558443,2.823474229,0,1
518,518.2,2000,0,1,6/30/2000,182,738000,4079000,NA,0.6,1.3,0.8,10,0,0,NA,NA,NA,NA,0,0,0,25,5,10,147,27.99,6.3,6.25,23,79.46,9.97,4.13,0.43,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.254794521,0,NA,NA,1.113943352,3.648262406,2.525044807,2.654176542,1.447158031,0.305351369,2.008600172,1.939519253,0.515873844,0.753583059,2.846337112,0.609044022,-0.793136419
519,519.2,2000,0,1,6/30/2000,182,738000,4078000,NA,0.8,1,1.2,30,0,0,NA,NA,NA,NA,0,0,0,0.5,5,8,65,29.45,6.1,5.76,22,68.01,11.4,2.16,0.32,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1.254794521,0,NA,NA,1.113943352,3.602710945,2.605305046,2.394451681,1.342422681,0.285557309,2.075546961,1.748188027,0.401400541,0.712649702,2.889861721,0.826828679,-0.562453851
520,520.2,2000,0,1,6/30/2000,182,736000,4078000,NA,0.8,0.7,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,5,3,250,24.23,6.2,5.59,22,81.99,7.36,3.38,0.38,6.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.257534247,1,NA,NA,1.041392685,3.599118565,2.330413773,2.503790683,1.322219295,0.257678575,1.913813852,2.348304863,0.523746467,0.680335513,2.923761961,-0.97052802,0.240988305
521,521.2,2000,0,1,7/1/2000,183,738000,4076000,NA,1.2,0.7,8,50,19733,159,82,59,62,54,64.3,12.3,0,0.5,10,4,75,15.57,4.9,3.23,19,17.63,7.39,1.04,0.61,73.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.257534247,0,NA,NA,1,2.739572344,2.139879086,1.799340549,1.342422681,0.243038049,2.64738297,1.544068044,0.220108088,0.673941999,2.932980822,-0.387781635,0.92175127
522,522.2,2000,0,1,7/1/2000,183,737000,4076000,NA,1,1,10,70,29958,100,80,78,78,76,78,1.6,0,2,50,10,95,30.06,6.4,5.52,22,86.18,9.65,2.33,0.32,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.260273973,1,NA,NA,1.041392685,3.714413592,2.541579244,2.436162647,1.342422681,0.315970345,2.225309282,2.021189299,0.340444115,0.899820502,2.739572344,0.683261715,0.730173561
523,523.2,2000,0,1,7/1/2000,183,736000,4076000,NA,0.9,1,8,70,23484,151,85,75,75,70,76.3,6.3,0,4,15,30,325,6.3,5.1,3.82,19,71.27,16.53,3.54,1.38,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.260273973,1,NA,NA,1.322219295,2.953276337,2.096910013,1.939519253,1.301029996,0.204119983,2.281033367,1.72427587,0.130333768,0.828015064,2.835690571,-0.988036273,-0.154221666
524,524.2,2000,0,1,7/1/2000,183,736000,4075000,NA,0.7,1.3,18,85,24482,88,95,90,90,90,91.3,2.5,0,0,20,4,195,23.07,7.8,4.47,25,92.52,5.02,2.08,0.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.238356164,0,NA,NA,1.531478917,3.630326155,2.1430148,2.271841607,1.278753601,0.378397901,2.089905111,2.222716471,0.444044796,0.757396029,2.459392488,0.219454668,0.975622698
